signature_id	contrast	omitted_sample	omitted_group	leave_one_out_hedges_g	full_hedges_g	adverse_aligned_leave_one_out_hedges_g
HALLMARK_INFLAMMATORY_RESPONSE	uptake_failure	GSM4567931	RAI_nonavid_persistent	0.655799866663611	0.749443772626119	0.655799866663611
HALLMARK_INFLAMMATORY_RESPONSE	uptake_failure	GSM4567932	RAI_nonavid_persistent	0.725423272931438	0.749443772626119	0.725423272931438
HALLMARK_INFLAMMATORY_RESPONSE	uptake_failure	GSM4567933	RAI_nonavid_persistent	0.644026615343748	0.749443772626119	0.644026615343748
HALLMARK_INFLAMMATORY_RESPONSE	uptake_failure	GSM4567934	RAI_nonavid_persistent	0.492271418945856	0.749443772626119	0.492271418945856
HALLMARK_INFLAMMATORY_RESPONSE	uptake_failure	GSM4567935	RAI_nonavid_persistent	1.00581155214305	0.749443772626119	1.00581155214305
HALLMARK_INFLAMMATORY_RESPONSE	uptake_failure	GSM4567920	RAI_avid_persistent	0.695271587982607	0.749443772626119	0.695271587982607
HALLMARK_INFLAMMATORY_RESPONSE	uptake_failure	GSM4567921	RAI_avid_persistent	0.581806685825049	0.749443772626119	0.581806685825049
HALLMARK_INFLAMMATORY_RESPONSE	uptake_failure	GSM4567922	RAI_avid_persistent	0.799107771378852	0.749443772626119	0.799107771378852
HALLMARK_INFLAMMATORY_RESPONSE	uptake_failure	GSM4567923	RAI_avid_persistent	0.610683556151533	0.749443772626119	0.610683556151533
HALLMARK_INFLAMMATORY_RESPONSE	uptake_failure	GSM4567924	RAI_avid_persistent	0.637235904141891	0.749443772626119	0.637235904141891
HALLMARK_INFLAMMATORY_RESPONSE	uptake_failure	GSM4567916	RAI_avid_persistent	0.937405063970928	0.749443772626119	0.937405063970928
HALLMARK_INFLAMMATORY_RESPONSE	uptake_failure	GSM4567919	RAI_avid_persistent	0.904208868768538	0.749443772626119	0.904208868768538
HALLMARK_INFLAMMATORY_RESPONSE	response_failure_with_uptake	GSM4567920	RAI_avid_persistent	-0.773373332615193	-0.845805893907566	-0.773373332615193
HALLMARK_INFLAMMATORY_RESPONSE	response_failure_with_uptake	GSM4567921	RAI_avid_persistent	-0.683087920953278	-0.845805893907566	-0.683087920953278
HALLMARK_INFLAMMATORY_RESPONSE	response_failure_with_uptake	GSM4567922	RAI_avid_persistent	-0.890076538250814	-0.845805893907566	-0.890076538250814
HALLMARK_INFLAMMATORY_RESPONSE	response_failure_with_uptake	GSM4567923	RAI_avid_persistent	-0.697658380302921	-0.845805893907566	-0.697658380302921
HALLMARK_INFLAMMATORY_RESPONSE	response_failure_with_uptake	GSM4567924	RAI_avid_persistent	-0.71819702049581	-0.845805893907566	-0.71819702049581
HALLMARK_INFLAMMATORY_RESPONSE	response_failure_with_uptake	GSM4567916	RAI_avid_persistent	-1.07088388387223	-0.845805893907566	-1.07088388387223
HALLMARK_INFLAMMATORY_RESPONSE	response_failure_with_uptake	GSM4567919	RAI_avid_persistent	-1.024863588621	-0.845805893907566	-1.024863588621
HALLMARK_INFLAMMATORY_RESPONSE	response_failure_with_uptake	GSM4567912	RAI_avid_remission	-0.947274500769574	-0.845805893907566	-0.947274500769574
HALLMARK_INFLAMMATORY_RESPONSE	response_failure_with_uptake	GSM4567913	RAI_avid_remission	-0.514442006544846	-0.845805893907566	-0.514442006544846
HALLMARK_INFLAMMATORY_RESPONSE	response_failure_with_uptake	GSM4567914	RAI_avid_remission	-0.65768525588053	-0.845805893907566	-0.65768525588053
HALLMARK_INFLAMMATORY_RESPONSE	response_failure_with_uptake	GSM4567915	RAI_avid_remission	-1.24414011154983	-0.845805893907566	-1.24414011154983
