record_key	sources	pmid	doi	title	decision	primary_reason	full_text_or_code_assessed	freeze_date
pmid:41679192	PubMed	41679192	10.1016/j.ebiom.2026.106165	Disulfiram metabolite Cu(DDC)2 enhances radionuclide uptake in vivo revealing insights into tumoural ablation resistance.	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
pmid:41681776	PubMed	41681776	10.3390/diagnostics16030456	Dynamic Thyroglobulin Ratio as a Biomarker to Identify Papillary Thyroid Cancer Patients Who Would Benefit from a Low-Iodine Diet.	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
pmid:41685247	PubMed;Europe_PMC	41685247	10.3389/fendo.2026.1737469	Leveraging the transcriptome-phenotype relationship to guide clinical management of papillary thyroid cancer.	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
pmid:41686570	PubMed	41686570	10.1097/md.0000000000047658	Construction and evaluation of a SPECT-based radiomics nomogram for predicting the therapeutic response to radioactive iodine in patients with differentiated thyroid carcinoma.	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
pmid:41695167	PubMed	41695167	10.3389/fmed.2026.1737911	Case Report: Management of a challenging case presenting with dysphagia after thyroidectomy requiring administration of liquid 131I via MIC-KEY low-profile tube-a multidisciplinary approach.	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
pmid:41697514	PubMed	41697514	10.1007/s12020-026-04563-1	De-escalation strategies in the management of differentiated thyroid cancer.	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
pmid:41761234	PubMed;Europe_PMC;Semantic_Scholar_top100	41761234	10.1186/s13046-026-03675-w	Mechanism of cancer-associated fibroblast-driven thyroid cancer dedifferentiation via the ZFP57-PKM2 axis-mediated lactate secretion and therapeutic intervention with resveratrol​.	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
pmid:41767494	PubMed;Europe_PMC	41767494	10.3389/fmed.2026.1754058	Advances in immunotherapy for thyroid malignancies: from molecular targets to clinical outcomes.	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
pmid:41786355	PubMed	41786355	10.1002/hed.70221	Lenvatinib as Neoadjuvant Therapy in Locally Advanced Thyroid Cancer: CT-Based Selection and Outcomes From a 23-Patient Cohort.	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
pmid:41801518	PubMed	41801518	10.1007/s12020-025-04510-6	MicroRNA signatures associated with radioiodine refractoriness and tumor dedifferentiation in metastatic papillary thyroid carcinoma.	advance_to_full_text_or_code_audit	potentially_eligible	yes	2026-07-12
pmid:41851192	PubMed	41851192	10.1038/s41698-026-01371-8	Impact of BRAF, TERT, and novel mutations on the efficacy of lenvatinib for advanced papillary thyroid cancer: A national genomic database analysis.	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
pmid:41858341	PubMed	41858341	10.3389/fonc.2026.1748566	Cabozantinib versus placebo in patients with radioiodine-refractory differentiated thyroid cancer after prior vascular endothelial growth factor receptor-targeted therapy (COSMIC-311): outcomes by BRAF status.	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
pmid:41869262	PubMed	41869262	10.7759/cureus.103878	Two Cases of Papillary Thyroid Carcinoma With QTc Prolongation During Selpercatinib Administration: A Case Report.	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
pmid:41869448	Semantic_Scholar_top100	41869448	10.7150/jca.129191	Integrative analysis of lysosome-dependent cell death related molecular subtypes and prognosis prediction in papillary thyroid carcinoma	exclude	no_relevant_radioiodine_construct	no	2026-07-12
pmid:41877795	PubMed	41877795	10.3389/fmed.2026.1790226	Development and validation of a machine learning model for predicting high-risk distant metastatic recurrence in differentiated thyroid cancer.	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
pmid:41889257	PubMed	41889257	10.1002/acm2.70555	Interpretable LightGBM model with SHAP analysis predicts non-excellent response to initial radioiodine therapy in differentiated thyroid carcinoma.	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
pmid:41891781	PubMed;Europe_PMC	41891781	10.1210/clinem/dgag074	Molecular Profile of Advanced Radioiodine-refractory Thyroid Cancer and Response to Lenvatinib Treatment.	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
pmid:41891970	PubMed	41891970	10.3892/or.2026.9105	[Retracted] Roles of the SNHG7/microRNA‑9‑5p/DPP4 ceRNA network in the growth and 131I resistance of thyroid carcinoma cells through PI3K/Akt activation.	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
pmid:41910579	PubMed	41910579	10.23736/s1824-4785.26.03686-1	FDG PET/CT imaging in recurrent papillary thyroid cancer: does BRAF mutation status matter?	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
pmid:41921036	PubMed	41921036	10.1530/ec-25-0712	Characterization of the patient profile and efficacy of empirical radioiodine therapy in differentiated thyroid cancer with biochemical evidence without identified iodine-avid structural metastatic disease.	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
pmid:41942615	PubMed	41942615	10.1038/s41598-026-47698-x	Impact of delayed first radioiodine therapy on response evaluation in intermediate risk differentiated thyroid cancer.	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
pmid:41954065	Semantic_Scholar_top100	41954065	10.1002/1878-0261.70234	Differential expression of cancer-related genes supports prediction of poor response to first-line treatments in T-ALL pediatric patients with high minimal residual disease.	exclude	no_relevant_radioiodine_construct	no	2026-07-12
pmid:41954613	PubMed	41954613	10.1158/1078-0432.ccr-25-3945	AL2846, a Novel Multi-Kinase Inhibitor, for Previously Treated Radioiodine-Refractory Differentiated Thyroid Cancer: Exploratory Clinical Results From the Phase Ib Study.	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
pmid:41969334	PubMed	41969334	10.1016/j.eclinm.2026.103839	A histo-clinical score to predict evolution to radioactive iodine-refractory of the follicular cell-derived thyroid carcinoma (PREDIRAIR): a single-centre, prospective, cohort study.	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
pmid:41969519	PubMed;Europe_PMC	41969519	10.21037/tcr-2025-aw-2437	Gene expression profile, and role of baicalein in the inhibition of thyroid cancer.	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
pmid:41973661	PubMed	41973661	10.1177/10507256261442836	Real-World Efficacy and Safety of Lenvatinib and Sorafenib in Thyroid Cancer: A Retrospective, Propensity-Score-Matched Study.	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
pmid:41975028	PubMed	41975028	10.1038/s41598-026-48310-y	Positive prognostic implications of SPHK1 expression in patients with papillary thyroid carcinoma undergoing radioactive iodine therapy.	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
pmid:41976284	PubMed	41976284	10.3390/cancers18071058	Unmeasurable Stimulated Thyroglobulin Before Radioactive Iodine Ablation Predicts Excellent Long-Term Outcomes in Patients with Differentiated Thyroid Cancer.	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
pmid:41979698	PubMed	41979698	10.1186/s13550-026-01414-y	Assessing vascular inflammation during continuous TSH suppression in differentiated thyroid cancer: a longitudinal [18F]FDG PET/CT analysis.	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
pmid:41989876	PubMed	41989876	10.1530/erc-25-0424	Value of TERT Promoter Mutations for Early Outcomes in Papillary Thyroid Cancer.	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
pmid:41992056	PubMed	41992056	10.1002/cam4.71742	Immunotherapy in Thyroid Cancer: Current Strategies and Challenges.	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
pmid:42023590	PubMed	42023590	10.1530/ec-26-0144	The IGF signaling axis in thyroid cancer: biological complexity and therapeutic challenges.	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
pmid:42042023	PubMed	42042023	10.3390/cimb48040362	Molecular Mechanisms of Radioiodine Refractoriness in Differentiated Thyroid Cancer: Focus on Sodium/Iodide Symporter Dysregulation.	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
pmid:42043444	PubMed	42043444	10.1007/s00335-026-10225-4	Oncogenic role of LncRNA DLEU2 in thyroid cancer through a NAT10/USP39 regulatory axis.	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
pmid:42046098	PubMed	42046098	10.1186/s12967-026-08190-2	Inhibition of ATM reverses radioiodine resistance in differentiated thyroid cancer via genotoxic stress amplification.	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
pmid:42048109	PubMed	42048109	10.1530/etj-25-0237	Assessing the sodium-iodide symporter (NIS) in pediatric differentiated thyroid carcinoma.	exclude	no_relevant_radioiodine_construct	no	2026-07-12
pmid:42057062	PubMed	42057062	10.1186/s12957-026-04371-x	Surgical management of spinal metastases originating from thyroid cancer.	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
pmid:42126497	PubMed	42126497	10.1007/s11596-026-00206-8	Glucose Metabolic Reprogramming in Thyroid Cancer: Underlying Molecular Mechanisms and Links to Progression and Treatment.	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
pmid:42132097	PubMed	42132097	10.1177/10507256261448724	TSH Stimulation Methods are Associated with Comparable Outcomes in Radioiodine-Avid Metastatic Differentiated Thyroid Cancer: Single Center Retrospective Observational Study.	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
pmid:42137348	PubMed	42137348	10.3389/fendo.2026.1810839	Postoperative serum oxidative stress measures in women with papillary thyroid cancer.	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
pmid:42139545	PubMed	42139545	10.1093/ejendo/lvag091	Who leads, who treats, what dose? European paediatric differentiated thyroid carcinoma practice-an European Cooperative Study Group for Paediatric Rare Tumours survey.	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
pmid:42179850	PubMed;Europe_PMC	42179850	10.2147/ijgm.s602509	Precision Thyroid Oncology: A Review of Multi-Omics Biomarkers and Spatiotemporal Technologies.	exclude	review_or_secondary_source	no	2026-07-12
pmid:42181184	PubMed	42181184	10.3389/fendo.2026.1747769	Efficacy and safety of 125I seed implantation combined with thyroid-stimulating hormone suppression therapy in cervical lymph node metastases of differentiated thyroid carcinoma.	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
pmid:42217128	Semantic_Scholar_top100	42217128	10.1007/s12672-026-05061-6	Spatially resolved single cell analysis suggests an APOE NCF1 associated immunosuppressive niche and its prognostic signature in thyroid cancer.	exclude	no_relevant_radioiodine_construct	no	2026-07-12
pmid:42232186	PubMed;Europe_PMC;Semantic_Scholar_top100	42232186	10.3389/fphar.2026.1789743	A RAIR-ATC transcriptional axis and multimodal drug-response modelling reveal class-level vulnerabilities in thyroid cancer.	advance_to_full_text_or_code_audit	potentially_eligible	yes	2026-07-12
pmid:42236533	PubMed;Europe_PMC;Semantic_Scholar_top100	42236533	10.1038/s41598-026-54570-5	MAPK pathway inhibitors enhance radioiodine sensitivity in anaplastic thyroid carcinoma through promoting NIS expression and ARF4-mediated NIS membrane transport.	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
pmid:42249833	Semantic_Scholar_top100	42249833	10.1080/13685538.2026.2680719	Ubiquitination-anchored signature defines neuroendocrine prostate cancer: hub genes and single-cell ecosystem insights from integrated bioinformatics analysis of public transcriptomic datasets.	exclude	no_relevant_radioiodine_construct	no	2026-07-12
pmid:42251484	PubMed	42251484	10.1080/17843286.2026.2680287	TKI-associated proteinuria and nephrotic syndrome: a narrative review with clinical illustration in radio-iodine-refractory thyroid cancer.	exclude	review_or_secondary_source	no	2026-07-12
pmid:42252965	PubMed	42252965	10.1080/07853890.2026.2657641	Postoperative stimulated thyroglobulin and the ps-tg/TSH ratio enhance the 2025 ATA risk stratification for predicting radioiodine response in papillary thyroid carcinoma.	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
pmid:42274916	PubMed	42274916	10.1007/s11604-026-01982-y	Predictive factors for therapeutic response to radioactive iodine therapy in pulmonary metastases from differentiated thyroid carcinoma.	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
pmid:42290855	PubMed	42290855	10.3389/fendo.2026.1856987	The diagnosis and management of ectopic thyroid cancer: a systematic review.	exclude	review_or_secondary_source	no	2026-07-12
pmid:42295060	PubMed	42295060	10.1097/mnm.0000000000002192	Serum cytokine profiles in papillary thyroid carcinoma patients with lung metastases: characteristics and the relationship with prognosis.	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
pmid:42312279	PubMed	42312279	10.4103/jiaps.jiaps_425_25	Is There a Role for External Radiation Therapy in Pediatric Differentiated Thyroid Cancer?	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
pmid:42319714	Semantic_Scholar_top100	42319714	10.1007/s11010-026-05604-z	Deciphering the interplay between cuproptosis and mitochondrial energy metabolism in thyroid cancer: a multi-omics study for molecular subtyping, prognosis, and tumor microenvironment characterization.	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
pmid:42322900	PubMed	42322900	10.1016/j.currproblcancer.2026.101315	Clinical impact of a single time-point protocol paired FDG-PET and radioactive iodine scan for comprehensive disease assessment in differentiated thyroid cancer.	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
pmid:42323057	PubMed	42323057	10.1016/j.critrevonc.2026.105439	Targeting ncRNA control networks with engineered exosomes to overcome therapy resistance in thyroid cancer.	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
pmid:42325083	PubMed;Europe_PMC;Semantic_Scholar_top100	42325083	10.1002/1878-0261.70181	The role of miR-335-5p in the redifferentiation of BRAF p.V600E thyroid cancers.	exclude	non_human_or_preclinical_only	no	2026-07-12
pmid:42351648	PubMed	42351648	10.3390/biomedicines14061222	FOXP Transcription Factors in Thyroid Cancer: From Molecular Expression to Clinical Significance.	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
pmid:42351702	PubMed	42351702	10.3390/biomedicines14061274	Where Does Liquid Biopsy Add Value in Thyroid Cancer? Biological Rationale, Technological Innovation, and Clinical Utility.	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
